Cidade,Ano,Mês,y_true,yhat_mlp,data_ref
Alto Horizonte,2024,6,136.17,32.153968811035156,2024-06-01
Orizona,2024,6,309.22,98.93412780761719,2024-06-01
Novo Planalto,2024,6,63.46,32.45450973510742,2024-06-01
Brazabrantes,2024,6,6.6,6.730462074279785,2024-06-01
Doverlândia,2024,6,35.0,38.34573745727539,2024-06-01
Damolândia,2024,6,3.68,3.4257514476776123,2024-06-01
Estrela do Norte,2024,6,17.9,46.37851333618164,2024-06-01
Trindade,2024,6,936.75,348.632568359375,2024-06-01
Faina,2024,6,5.0,72.24410247802734,2024-06-01
Caldas Novas,2024,6,989.44,686.9832153320312,2024-06-01
Novo Brasil,2024,6,38.25,34.58708572387695,2024-06-01
Acreúna,2024,6,87.79,90.57257080078125,2024-06-01
Nova Veneza,2024,6,22.0,34.80658721923828,2024-06-01
Serranópolis,2024,6,43.68,82.9246597290039,2024-06-01
Arenópolis,2024,6,12.24,37.459434509277344,2024-06-01
Novo Gama,2024,6,138.0,86.17057800292969,2024-06-01
Carmo do Rio Verde,2024,6,6.0,50.62117004394531,2024-06-01
Corumbá de Goiás,2024,6,50.9,45.4885139465332,2024-06-01
Vianópolis,2024,6,104.72,67.47399139404297,2024-06-01
Itaberaí,2024,6,221.58,293.41351318359375,2024-06-01
Jandaia,2024,6,83.68,41.86489486694336,2024-06-01
Sanclerlândia,2024,6,30.8,34.74188995361328,2024-06-01
Cidade Ocidental,2024,6,108.7,78.43508911132812,2024-06-01
Santa Rita do Araguaia,2024,6,37.56,25.19900131225586,2024-06-01
São João da Paraúna,2024,6,3.0,12.901326179504395,2024-06-01
Amorinópolis,2024,6,10.0,23.33112335205078,2024-06-01
Israelândia,2024,6,11.0,28.07665252685547,2024-06-01
Araçu,2024,6,30.0,5.833012580871582,2024-06-01
Goianira,2024,6,329.44,114.16230773925781,2024-06-01
Jaraguá,2024,6,282.27,129.7255401611328,2024-06-01
Santa Rita do Novo Destino,2024,6,13.0,31.13269805908203,2024-06-01
Itajá,2024,6,94.0,59.69844436645508,2024-06-01
Iporá,2024,6,431.86,112.10330963134766,2024-06-01
Cristianópolis,2024,6,10.0,-5.513827323913574,2024-06-01
Catalão,2024,6,706.52,818.56787109375,2024-06-01
Jataí,2024,6,1909.15,457.07464599609375,2024-06-01
Rubiataba,2024,6,183.44,58.63747024536133,2024-06-01
Goiânia,2024,6,6506.62,4789.92138671875,2024-06-01
Cocalzinho de Goiás,2024,6,45.72,87.84188079833984,2024-06-01
Ipiranga de Goiás,2024,6,33.0,20.127628326416016,2024-06-01
Santo Antônio do Descoberto,2024,6,65.1,103.92194366455078,2024-06-01
Uruaçu,2024,6,605.34,164.75909423828125,2024-06-01
São João D'Aliança,2024,6,3.0,125.7064437866211,2024-06-01
Jaupaci,2024,6,21.0,25.547595977783203,2024-06-01
Castelândia,2024,6,4.48,19.595996856689453,2024-06-01
São Francisco de Goiás,2024,6,36.94,27.61663818359375,2024-06-01
Santa Bárbara de Goiás,2024,6,81.23,17.102489471435547,2024-06-01
Aragarças,2024,6,138.58,77.82923126220703,2024-06-01
Água Limpa,2024,6,20.0,21.39889144897461,2024-06-01
Itapirapuã,2024,6,35.56,15.58590030670166,2024-06-01
Cezarina,2024,6,3095.0,162.13743591308594,2024-06-01
Cristalina,2024,6,349.4,340.059326171875,2024-06-01
Itapuranga,2024,6,225.54,107.78172302246094,2024-06-01
Santa Fé de Goiás,2024,6,35.44,24.669666290283203,2024-06-01
Gouvelândia,2024,6,38.5,27.79637908935547,2024-06-01
Itapaci,2024,6,83.29,76.93342590332031,2024-06-01
Itarumã,2024,6,26.76,65.94474029541016,2024-06-01
Goiatuba,2024,6,102.9,174.15748596191406,2024-06-01
Ceres,2024,6,130.62,65.6191177368164,2024-06-01
Chapadão do Céu,2024,6,31.3,63.50141143798828,2024-06-01
Santa Isabel,2024,6,72.32,37.6159782409668,2024-06-01
Itauçu,2024,6,6.0,22.939144134521484,2024-06-01
Santa Cruz de Goiás,2024,6,13.04,23.548419952392578,2024-06-01
Cavalcante,2024,6,5.0,164.00807189941406,2024-06-01
Uirapuru,2024,6,59.4,29.73031234741211,2024-06-01
Caturaí,2024,6,33.48,13.36638355255127,2024-06-01
Itaguaru,2024,6,24.7,-35.95109939575195,2024-06-01
São Domingos,2024,6,13.2,84.82858276367188,2024-06-01
Lagoa Santa,2024,6,8.0,45.01773452758789,2024-06-01
Itumbiara,2024,6,1101.97,768.9520263671875,2024-06-01
Varjão,2024,6,52.0,29.292163848876953,2024-06-01
Itaguari,2024,6,20.48,26.735912322998047,2024-06-01
Corumbaíba,2024,6,35.08,154.6160888671875,2024-06-01
Guapó,2024,6,30.0,50.890960693359375,2024-06-01
Goiás,2024,6,109.52,153.31565856933594,2024-06-01
Vicentinópolis,2024,6,20.84,47.38654327392578,2024-06-01
Santa Tereza de Goiás,2024,6,41.48,-2.6127731800079346,2024-06-01
Ipameri,2024,6,169.68,208.93055725097656,2024-06-01
Urutaí,2024,6,260.84,30.010936737060547,2024-06-01
Uruana,2024,6,139.2,-24.962059020996094,2024-06-01
Heitoraí,2024,6,100.6,13.055577278137207,2024-06-01
Indiara,2024,6,48.0,100.63423156738281,2024-06-01
Goianésia,2024,6,474.65,236.2114715576172,2024-06-01
Inaciolândia,2024,6,23.9,58.56874465942383,2024-06-01
Anápolis,2024,6,2729.02,1440.161865234375,2024-06-01
Cocalzinho de Goiás,2024,6,45.72,87.84188079833984,2024-06-01
São Miguel do Araguaia,2024,6,190.49,138.07273864746094,2024-06-01
Leopoldo de Bulhões,2024,6,46.02,34.22072982788086,2024-06-01
Rio Quente,2024,6,49.44,34.0219841003418,2024-06-01
Castelândia,2024,6,4.48,19.595996856689453,2024-06-01
Hidrolândia,2024,6,159.22,122.75372314453125,2024-06-01
Barro Alto,2024,6,41.25,69.08541870117188,2024-06-01
Córrego do Ouro,2024,6,15.1,21.31298065185547,2024-06-01
Santo Antônio da Barra,2024,6,51.52,3.8187568187713623,2024-06-01
Santo Antônio de Goiás,2024,6,9.85,13.363652229309082,2024-06-01
Crixás,2024,6,127.72,273.79034423828125,2024-06-01
Luziânia,2024,6,327.16,470.346923828125,2024-06-01
Abadiânia,2024,6,95.0,70.83870697021484,2024-06-01
Rianápolis,2024,6,8.3,27.092811584472656,2024-06-01
Goiandira,2024,6,21.4,25.228519439697266,2024-06-01
Iaciara,2024,6,70.0,8.828213691711426,2024-06-01
Jussara,2024,6,203.54,211.50694274902344,2024-06-01
Santa Helena de Goiás,2024,6,225.98,147.33145141601562,2024-06-01
Turvelândia,2024,6,5.0,51.70395278930664,2024-06-01
Santa Terezinha de Goiás,2024,6,51.7,2.661564588546753,2024-06-01
Joviânia,2024,6,29.65,11.849247932434082,2024-06-01
Rio Verde,2024,6,1627.38,1316.4295654296875,2024-06-01
Vila Propício,2024,6,26.32,29.592266082763672,2024-06-01
Aruanã,2024,7,120.05,165.11257934570312,2024-07-01
Santa Isabel,2024,7,109.0,63.057308197021484,2024-07-01
Novo Planalto,2024,7,40.36,60.39911651611328,2024-07-01
Piracanjuba,2024,7,169.6,144.4610137939453,2024-07-01
Buritinópolis,2024,7,26.46,53.82182312011719,2024-07-01
Abadia de Goiás,2024,7,128.55,61.9415397644043,2024-07-01
Uirapuru,2024,7,65.0,61.774349212646484,2024-07-01
Orizona,2024,7,174.48,145.56954956054688,2024-07-01
Santa Tereza de Goiás,2024,7,16.6,2.4185454845428467,2024-07-01
Santo Antônio da Barra,2024,7,22.8,17.780426025390625,2024-07-01
Guapó,2024,7,122.35,91.7037124633789,2024-07-01
Panamá,2024,7,33.58,58.277774810791016,2024-07-01
Moiporá,2024,7,18.35,58.167625427246094,2024-07-01
Itaguaru,2024,7,26.0,-27.204998016357422,2024-07-01
Alto Horizonte,2024,7,94.27,67.97109985351562,2024-07-01
Iaciara,2024,7,2508.0,24.56563949584961,2024-07-01
Minaçu,2024,7,255.16,196.02500915527344,2024-07-01
São Domingos,2024,7,23.0,115.95556640625,2024-07-01
Caiapônia,2024,7,586.54,242.52064514160156,2024-07-01
Ouro Verde de Goiás,2024,7,8.0,34.808624267578125,2024-07-01
Cocalzinho de Goiás,2024,7,10.1,134.42979431152344,2024-07-01
Aurilândia,2024,7,14.0,63.28976058959961,2024-07-01
Chapadão do Céu,2024,7,136.96,120.12113189697266,2024-07-01
Estrela do Norte,2024,7,6.0,77.12869262695312,2024-07-01
Cachoeira Alta,2024,7,130.56,66.6730728149414,2024-07-01
São Francisco de Goiás,2024,7,22.0,62.48111343383789,2024-07-01
Cristalina,2024,7,192.77,462.01824951171875,2024-07-01
Acreúna,2024,7,197.36,133.42312622070312,2024-07-01
Novo Brasil,2024,7,55.29,71.38672637939453,2024-07-01
Ipameri,2024,7,337.7,253.17884826660156,2024-07-01
Itapirapuã,2024,7,27.48,31.79076385498047,2024-07-01
Caldas Novas,2024,7,1082.69,768.577392578125,2024-07-01
Piranhas,2024,7,242.52,121.83332824707031,2024-07-01
Faina,2024,7,25.0,86.47696685791016,2024-07-01
Corumbá de Goiás,2024,7,18.0,86.15393829345703,2024-07-01
Doverlândia,2024,7,38.65,75.53787994384766,2024-07-01
Gouvelândia,2024,7,11.42,72.78921508789062,2024-07-01
Trindade,2024,7,1837.07,414.126953125,2024-07-01
Novo Gama,2024,7,28.87,131.4999237060547,2024-07-01
Guarinos,2024,7,15.3,52.50188064575195,2024-07-01
Hidrolina,2024,7,10.0,54.48308181762695,2024-07-01
Cabeceiras,2024,7,10.0,39.00522994995117,2024-07-01
Matrinchã,2024,7,3020.0,87.84449005126953,2024-07-01
Itapaci,2024,7,273.98,97.5064468383789,2024-07-01
Alto Paraíso de Goiás,2024,7,10.5,38.78200912475586,2024-07-01
Brazabrantes,2024,7,46.6,31.225467681884766,2024-07-01
Santo Antônio de Goiás,2024,7,452.71,45.41270065307617,2024-07-01
Terezópolis de Goiás,2024,7,36.36,35.83098602294922,2024-07-01
Petrolina de Goiás,2024,7,34.48,73.32610321044922,2024-07-01
Itaguari,2024,7,57.0,51.97828674316406,2024-07-01
Cocalzinho de Goiás,2024,7,10.1,134.42979431152344,2024-07-01
Mineiros,2024,7,515.64,391.2679443359375,2024-07-01
Avelinópolis,2024,7,10.0,37.834171295166016,2024-07-01
Israelândia,2024,7,35.0,58.469486236572266,2024-07-01
Santo Antônio do Descoberto,2024,7,169.72,149.55323791503906,2024-07-01
Araçu,2024,7,5.0,29.709415435791016,2024-07-01
Indiara,2024,7,5.6,148.00201416015625,2024-07-01
Anicuns,2024,7,133.34,100.69530487060547,2024-07-01
Palestina de Goiás,2024,7,27.0,80.2140121459961,2024-07-01
Aparecida do Rio Doce,2024,7,14.0,56.8539924621582,2024-07-01
Edéia,2024,7,60.7,50.65410232543945,2024-07-01
Paranaiguara,2024,7,61.29,84.81725311279297,2024-07-01
Santa Terezinha de Goiás,2024,7,105.72,30.351680755615234,2024-07-01
Baliza,2024,7,47.04,79.2214126586914,2024-07-01
Cachoeira Dourada,2024,7,51.06,71.25607299804688,2024-07-01
Paraúna,2024,7,158.0,160.09228515625,2024-07-01
Palmeiras de Goiás,2024,7,148.78,268.81036376953125,2024-07-01
Santa Rosa de Goiás,2024,7,38.0,-3.6238510608673096,2024-07-01
Iporá,2024,7,339.74,147.82427978515625,2024-07-01
Buriti Alegre,2024,7,125.0,113.24563598632812,2024-07-01
Urutaí,2024,7,14.0,69.84894561767578,2024-07-01
Heitoraí,2024,7,39.0,44.36138153076172,2024-07-01
Montes Claros de Goiás,2024,7,122.28,134.8297882080078,2024-07-01
Buriti de Goiás,2024,7,15.0,31.715999603271484,2024-07-01
Inaciolândia,2024,7,32.69,65.9256820678711,2024-07-01
Montividiu,2024,7,98.72,150.24710083007812,2024-07-01
Maurilândia,2024,7,29.8,66.26356506347656,2024-07-01
Santa Rita do Araguaia,2024,7,19.7,68.38074493408203,2024-07-01
Edealina,2024,7,98.7,189.8373260498047,2024-07-01
Córrego do Ouro,2024,7,48.31,50.48262405395508,2024-07-01
Varjão,2024,7,43.1,70.22482299804688,2024-07-01
Amaralina,2024,7,13.6,80.20980072021484,2024-07-01
Alexânia,2024,7,102.5,123.2350082397461,2024-07-01
Britânia,2024,7,16.4,115.67191314697266,2024-07-01
Itajá,2024,7,45.0,43.069217681884766,2024-07-01
Uruaçu,2024,7,584.53,200.052490234375,2024-07-01
Ouvidor,2024,7,15.24,469.3446044921875,2024-07-01
Hidrolândia,2024,7,145.5,170.5393524169922,2024-07-01
Uruana,2024,7,25.0,-27.28061294555664,2024-07-01
Três Ranchos,2024,7,43.0,55.629364013671875,2024-07-01
Teresina de Goiás,2024,7,5.0,66.83029174804688,2024-07-01
Corumbaíba,2024,7,22.0,190.629638671875,2024-07-01
Silvânia,2024,7,5347.24,155.9210205078125,2024-07-01
Itaberaí,2024,7,395.73,341.17071533203125,2024-07-01
Alvorada do Norte,2024,7,49.99,88.44462585449219,2024-07-01
Perolândia,2024,7,28.0,7.523053169250488,2024-07-01
Cidade Ocidental,2024,7,140.3,113.31697845458984,2024-07-01
Caçu,2024,7,147.0,85.1698226928711,2024-07-01
Anápolis,2024,7,2105.27,1567.8958740234375,2024-07-01
Padre Bernardo,2024,7,519.84,176.21591186523438,2024-07-01
Pirenópolis,2024,7,159.12,159.79112243652344,2024-07-01
Ipiranga de Goiás,2024,7,15.0,42.49443435668945,2024-07-01
Pires do Rio,2024,7,156.38,359.9422607421875,2024-07-01
Carmo do Rio Verde,2024,7,60.52,68.35984802246094,2024-07-01
Serranópolis,2024,7,54.48,111.72272491455078,2024-07-01
Castelândia,2024,7,106.76,43.05698776245117,2024-07-01
São Patrício,2024,7,11.0,33.49216842651367,2024-07-01
Posse,2024,7,123.04,59.959861755371094,2024-07-01
Mossâmedes,2024,7,1066.3,33.78487777709961,2024-07-01
Mozarlândia,2024,7,191.83,175.92489624023438,2024-07-01
São João D'Aliança,2024,7,52.54,138.60653686523438,2024-07-01
Jaupaci,2024,7,3.0,52.12242126464844,2024-07-01
Vila Boa,2024,7,6.0,70.93544006347656,2024-07-01
Portelândia,2024,7,28.0,66.99410247802734,2024-07-01
Goiânia,2024,7,11752.7,4815.673828125,2024-07-01
Campo Alegre de Goiás,2024,7,22.32,113.06685638427734,2024-07-01
Mundo Novo,2024,7,231.18,99.82038116455078,2024-07-01
Rubiataba,2024,7,109.48,99.87493133544922,2024-07-01
Araguapaz,2024,7,34.0,82.70677185058594,2024-07-01
Vila Propício,2024,7,19.56,30.99811553955078,2024-07-01
Formoso,2024,7,92.54,44.613033294677734,2024-07-01
Catalão,2024,7,656.64,928.8072509765625,2024-07-01
Porteirão,2024,7,107.2,61.610904693603516,2024-07-01
Cristianópolis,2024,7,32.84,15.409436225891113,2024-07-01
Santa Helena de Goiás,2024,7,391.5,180.98800659179688,2024-07-01
Campinorte,2024,7,85.12,81.18641662597656,2024-07-01
Mutunópolis,2024,7,44.48,73.72571563720703,2024-07-01
Goianira,2024,7,199.38,166.0050506591797,2024-07-01
Bom Jardim de Goiás,2024,7,80.54,92.32740783691406,2024-07-01
Jaraguá,2024,7,474.75,175.00357055664062,2024-07-01
Trombas,2024,7,3.42,34.40727615356445,2024-07-01
Nazário,2024,7,45.16,83.0516586303711,2024-07-01
Amorinópolis,2024,7,21.3,53.57932662963867,2024-07-01
São João da Paraúna,2024,7,12.0,46.997859954833984,2024-07-01
Porangatu,2024,7,416.55,260.0350341796875,2024-07-01
Jataí,2024,7,618.66,505.3847351074219,2024-07-01
Bela Vista de Goiás,2024,7,229.06,228.1717987060547,2024-07-01
Gameleira de Goiás,2024,7,13.0,71.58859252929688,2024-07-01
Joviânia,2024,7,40.24,42.638790130615234,2024-07-01
Aragoiânia,2024,7,144.4,44.8932991027832,2024-07-01
Rianápolis,2024,7,41.0,46.250972747802734,2024-07-01
Abadiânia,2024,7,55.5,106.55125427246094,2024-07-01
Campos Verdes,2024,7,46.6,55.574562072753906,2024-07-01
Águas Lindas de Goiás,2024,7,213.0,276.6141357421875,2024-07-01
Crixás,2024,7,165.55,314.0850830078125,2024-07-01
Aparecida de Goiânia,2024,7,2505.4,1436.433349609375,2024-07-01
Mairipotaba,2024,7,16.0,27.914676666259766,2024-07-01
Luziânia,2024,7,329.79,563.3893432617188,2024-07-01
Cromínia,2024,7,54.0,52.066951751708984,2024-07-01
Mambaí,2024,7,15.4,73.27901458740234,2024-07-01
Rio Quente,2024,7,72.3,71.95831298828125,2024-07-01
São Miguel do Passa Quatro,2024,7,70.3,44.42819595336914,2024-07-01
Mara Rosa,2024,7,5151.59,178.57093811035156,2024-07-01
Leopoldo de Bulhões,2024,7,56.9,70.79877471923828,2024-07-01
São Miguel do Araguaia,2024,7,187.91,175.4343719482422,2024-07-01
Quirinópolis,2024,7,378.96,322.7885437011719,2024-07-01
Morro Agudo de Goiás,2024,7,24.0,48.13175582885742,2024-07-01
Campo Limpo de Goiás,2024,7,16.0,54.24115753173828,2024-07-01
Rio Verde,2024,7,2878.54,1371.9422607421875,2024-07-01
Jussara,2024,7,207.27,231.4032745361328,2024-07-01
Morrinhos,2024,7,325.87,367.31756591796875,2024-07-01
Goianápolis,2024,7,10.0,68.7306900024414,2024-07-01
Sanclerlândia,2024,7,61.0,71.30549621582031,2024-07-01
Castelândia,2024,7,106.76,43.05698776245117,2024-07-01
Goianésia,2024,7,696.99,258.9322814941406,2024-07-01
Turvelândia,2024,7,59.48,92.67290496826172,2024-07-01
Montividiu do Norte,2024,7,30.0,8.272603034973145,2024-07-01
Campos Belos,2024,7,72.75,92.21686553955078,2024-07-01
Marzagão,2024,7,18.85,42.55617141723633,2024-07-01
Barro Alto,2024,7,89.84,90.32352447509766,2024-07-01
Professor Jamil,2024,7,50.0,23.432300567626953,2024-07-01
Nerópolis,2024,7,266.99,145.32814025878906,2024-07-01
São Simão,2024,7,182.96,69.72696685791016,2024-07-01
Turvânia,2024,7,20.56,59.47229766845703,2024-07-01
Itapuranga,2024,7,150.8,130.99012756347656,2024-07-01
Vicentinópolis,2024,7,17.2,86.37393951416016,2024-07-01
Caldazinha,2024,7,30.53,45.16977310180664,2024-07-01
Fazenda Nova,2024,7,36.89,61.02138900756836,2024-07-01
Senador Canedo,2024,7,914.55,641.02685546875,2024-07-01
Aloândia,2024,7,4.48,5.6873064041137695,2024-07-01
Santa Fé de Goiás,2024,7,54.3,38.3750114440918,2024-07-01
Itarumã,2024,7,61.76,125.2197494506836,2024-07-01
Caturaí,2024,7,10.17,44.93769454956055,2024-07-01
Bonfinópolis,2024,7,38.7,46.535152435302734,2024-07-01
Lagoa Santa,2024,7,6.84,25.566669464111328,2024-07-01
Itumbiara,2024,7,1273.29,805.993896484375,2024-07-01
Nova Iguaçu de Goiás,2024,7,22.19,51.9620475769043,2024-07-01
Nova Crixás,2024,7,7578.72,163.3128662109375,2024-07-01
Cavalcante,2024,7,5.0,197.0684814453125,2024-07-01
Formosa,2024,7,486.83,354.20623779296875,2024-07-01
Santa Cruz de Goiás,2024,7,5.0,65.18698120117188,2024-07-01
Planaltina,2024,7,221.37,168.52406311035156,2024-07-01
Itauçu,2024,7,50.0,49.61519241333008,2024-07-01
Firminópolis,2024,7,29.24,126.84491729736328,2024-07-01
Adelândia,2024,7,11.0,25.95749282836914,2024-07-01
Goiatuba,2024,7,293.33,196.19595336914062,2024-07-01
Ceres,2024,7,259.0,91.63196563720703,2024-07-01
Diorama,2024,7,23.75,65.96459197998047,2024-07-01
Caldas Novas,2024,7,1082.69,768.577392578125,2024-07-01
Nova América,2024,7,17.5,38.686805725097656,2024-07-01
Nova Glória,2024,7,78.0,34.58738327026367,2024-07-01
Campinaçu,2024,7,100.32,75.42372131347656,2024-07-01
Água Limpa,2024,7,24.6,53.9373664855957,2024-07-01
Flores de Goiás,2024,7,8.0,144.4215545654297,2024-07-01
Vianópolis,2024,7,72.49,114.7702407836914,2024-07-01
Arenópolis,2024,7,15.6,66.98657989501953,2024-07-01
Santa Bárbara de Goiás,2024,7,78.0,45.27805709838867,2024-07-01
Goiandira,2024,7,39.5,67.49424743652344,2024-07-01
Ivolândia,2024,7,6.0,79.57585144042969,2024-07-01
Jandaia,2024,7,35.8,89.53514099121094,2024-07-01
Niquelândia,2024,7,157.53,290.1597595214844,2024-07-01
Nova Veneza,2024,7,121.84,73.9405288696289,2024-07-01
Pontalina,2024,7,128.4,120.19135284423828,2024-07-01
Bonópolis,2024,7,27.36,92.60857391357422,2024-07-01
Goiás,2024,7,3322.53,173.01104736328125,2024-07-01
Americano do Brasil,2024,7,15.0,32.9465446472168,2024-07-01
Aragarças,2024,7,178.83,96.57176971435547,2024-07-01
Vianópolis,2024,8,281.63,86.11849212646484,2024-08-01
Chapadão do Céu,2024,8,34.93,108.43468475341797,2024-08-01
Maurilândia,2024,8,29.02,64.14903259277344,2024-08-01
Corumbá de Goiás,2024,8,37.24,80.03751373291016,2024-08-01
Campos Belos,2024,8,35.0,82.93257904052734,2024-08-01
Caldas Novas,2024,8,958.09,645.3234252929688,2024-08-01
Caldazinha,2024,8,18.0,35.6880989074707,2024-08-01
Carmo do Rio Verde,2024,8,44.27,64.34046936035156,2024-08-01
Brazabrantes,2024,8,100.5,35.63840866088867,2024-08-01
Uruana,2024,8,103.6,3.6197097301483154,2024-08-01
Turvelândia,2024,8,8.0,84.7739028930664,2024-08-01
Águas Lindas de Goiás,2024,8,917.4,239.07142639160156,2024-08-01
Cromínia,2024,8,42.7,52.38843536376953,2024-08-01
Anápolis,2024,8,2121.71,1315.5440673828125,2024-08-01
Barro Alto,2024,8,91.82,84.1096420288086,2024-08-01
Abadia de Goiás,2024,8,127.72,46.24614715576172,2024-08-01
Doverlândia,2024,8,96.0,70.23120880126953,2024-08-01
Trindade,2024,8,409.74,324.494140625,2024-08-01
Alexânia,2024,8,1133.36,121.08302307128906,2024-08-01
Cezarina,2024,8,55.06,187.12440490722656,2024-08-01
Crixás,2024,8,102.95,285.8547058105469,2024-08-01
Caldas Novas,2024,8,958.09,645.3234252929688,2024-08-01
Bonópolis,2024,8,7.98,85.83257293701172,2024-08-01
Cristalina,2024,8,2582.5,379.33526611328125,2024-08-01
Castelândia,2024,8,120.82,46.08925247192383,2024-08-01
Caçu,2024,8,2261.0,105.13661193847656,2024-08-01
Turvânia,2024,8,6.0,65.4521713256836,2024-08-01
Urutaí,2024,8,6.6,72.55079650878906,2024-08-01
Edealina,2024,8,47.98,163.2697296142578,2024-08-01
Damolândia,2024,8,18.0,32.01884841918945,2024-08-01
