Cidade,Ano,Mês,y_true,yhat_mlp,data_ref
Jussara,2024,4,6234.26,4162.496,2024-04-01
Rio Verde,2024,4,48538.479999999996,35278.977,2024-04-01
Arenópolis,2024,4,601.95,647.62366,2024-04-01
Sanclerlândia,2024,4,2705.5,973.07153,2024-04-01
Avelinópolis,2024,4,280.12,813.6102,2024-04-01
Urutaí,2024,4,2692.25,-697.3684,2024-04-01
Abadiânia,2024,4,3175.58,1089.1555,2024-04-01
Formosa,2024,4,10384.42,3356.1465,2024-04-01
São João da Paraúna,2024,4,454.27,939.88116,2024-04-01
Palmeiras de Goiás,2024,4,9556.57,2779.9768,2024-04-01
Flores de Goiás,2024,4,753.44,864.4014,2024-04-01
Palmelo,2024,4,547.87,-694.3886,2024-04-01
Cavalcante,2024,4,147.51,477.04605,2024-04-01
Aurilândia,2024,4,451.08,1127.0734,2024-04-01
Aparecida de Goiânia,2024,4,55370.06,20601.297,2024-04-01
Lagoa Santa,2024,4,313.03,229.8236,2024-04-01
Santa Helena de Goiás,2024,4,6439.83,2951.705,2024-04-01
Cachoeira Alta,2024,4,1694.64,-451.39932,2024-04-01
Crixás,2024,4,1899.47,5173.243,2024-04-01
Santo Antônio de Goiás,2024,4,2540.57,1175.08,2024-04-01
Cocalzinho de Goiás,2024,4,2987.22,1519.8597,2024-04-01
Mossâmedes,2024,4,1020.23,554.4503,2024-04-01
Itumbiara,2024,4,30071.530000000002,31069.338,2024-04-01
Terezópolis de Goiás,2024,4,623.95,593.2216,2024-04-01
Pontalina,2024,4,5892.96,796.3815,2024-04-01
Aporé,2024,4,435.39,791.2677,2024-04-01
Caldas Novas,2024,4,64062.22,44538.484,2024-04-01
Itaguaru,2024,4,842.34,780.4795,2024-04-01
Alvorada do Norte,2024,4,619.6,1149.5625,2024-04-01
Itaguari,2024,4,1106.34,1265.4698,2024-04-01
Caldas Novas,2024,4,63270.72,44538.484,2024-04-01
Mozarlândia,2024,4,3575.7799999999997,6169.83,2024-04-01
Itaberaí,2024,4,11533.98,3627.1992,2024-04-01
Campinaçu,2024,4,316.32,37.93138,2024-04-01
Serranópolis,2024,4,964.86,895.5356,2024-04-01
Brazabrantes,2024,4,693.2,467.56943,2024-04-01
Campinorte,2024,4,1993.42,1839.6431,2024-04-01
São Francisco de Goiás,2024,4,871.72,838.3564,2024-04-01
Trindade,2024,4,16250.1,7820.4688,2024-04-01
Israelândia,2024,4,742.32,517.71313,2024-04-01
Mutunópolis,2024,4,479.27,1094.433,2024-04-01
Nova Iguaçu de Goiás,2024,4,516.28,1076.7494,2024-04-01
Alexânia,2024,4,3593.2400000000002,1288.553,2024-04-01
Nazário,2024,4,1627.98,1482.7607,2024-04-01
Iporá,2024,4,6644.88,3166.4783,2024-04-01
Amaralina,2024,4,250.5,1148.578,2024-04-01
Ivolândia,2024,4,586.34,1100.6,2024-04-01
Mundo Novo,2024,4,817.83,943.62866,2024-04-01
Quirinópolis,2024,4,10825.24,3902.9846,2024-04-01
Porangatu,2024,4,11942.17,6040.526,2024-04-01
Morro Agudo de Goiás,2024,4,264.16,1024.4886,2024-04-01
Itauçu,2024,4,1163.52,228.08282,2024-04-01
Moiporá,2024,4,332.52,1398.889,2024-04-01
Itarumã,2024,4,1751.23,885.2948,2024-04-01
Sítio D'Abadia,2024,4,173.12,1113.434,2024-04-01
Montes Claros de Goiás,2024,4,2107.01,2397.6082,2024-04-01
Buriti Alegre,2024,4,2683.5299999999997,523.30646,2024-04-01
Buriti de Goiás,2024,4,777.35,457.31924,2024-04-01
Caldazinha,2024,4,748.09,1054.5114,2024-04-01
Montividiu,2024,4,3435.75,1807.5831,2024-04-01
São Simão,2024,4,3711.25,1699.4537,2024-04-01
Taquaral de Goiás,2024,4,673.3000000000001,736.9386,2024-04-01
Aloândia,2024,4,521.16,-552.0575,2024-04-01
Britânia,2024,4,3139.0,4100.9497,2024-04-01
Itapuranga,2024,4,4722.45,2059.7478,2024-04-01
Silvânia,2024,4,6401.41,2959.8533,2024-04-01
Teresina de Goiás,2024,4,251.84,883.7865,2024-04-01
Itapirapuã,2024,4,1591.67,1073.9437,2024-04-01
Cristalina,2024,4,9925.7,5143.4067,2024-04-01
Posse,2024,4,2692.55,1328.2302,2024-04-01
Mineiros,2024,4,23903.24,4799.1465,2024-04-01
Professor Jamil,2024,4,797.44,-463.5052,2024-04-01
Morrinhos,2024,4,12038.05,2994.7903,2024-04-01
Campestre de Goiás,2024,4,947.8399999999999,734.3238,2024-04-01
Itapaci,2024,4,8747.49,2885.6418,2024-04-01
Buritinópolis,2024,4,108.0,1232.972,2024-04-01
Itajá,2024,4,735.8,74.55822,2024-04-01
Montividiu do Norte,2024,4,172.63,-485.98276,2024-04-01
Anápolis,2024,4,51437.01,22808.34,2024-04-01
Santo Antônio do Descoberto,2024,4,1496.25,1596.6598,2024-04-01
Três Ranchos,2024,4,1276.61,1139.2864,2024-04-01
Niquelândia,2024,4,7483.1,4060.8916,2024-04-01
Turvelândia,2024,4,526.88,1119.7643,2024-04-01
Nova Crixás,2024,4,2194.03,1045.6622,2024-04-01
Inaciolândia,2024,4,1539.1499999999999,502.31046,2024-04-01
São Patrício,2024,4,258.73,641.7202,2024-04-01
Heitoraí,2024,4,926.47,791.5072,2024-04-01
Cidade Ocidental,2024,4,3508.86,1528.8632,2024-04-01
Anicuns,2024,4,2230.88,2344.341,2024-04-01
Adelândia,2024,4,498.94000000000005,282.73886,2024-04-01
Maurilândia,2024,4,1101.53,955.19147,2024-04-01
Luziânia,2024,4,18361.54,9824.765,2024-04-01
Jaraguá,2024,4,6577.79,3116.9739,2024-04-01
Rianápolis,2024,4,908.06,1384.4762,2024-04-01
Hidrolândia,2024,4,7110.68,2372.1777,2024-04-01
Jataí,2024,4,21584.64,9754.445,2024-04-01
Planaltina,2024,4,2847.91,2525.491,2024-04-01
Bonfinópolis,2024,4,994.86,702.63855,2024-04-01
Campos Belos,2024,4,1367.32,1079.9602,2024-04-01
Águas Lindas de Goiás,2024,4,3620.28,2028.0416,2024-04-01
Nerópolis,2024,4,4169.15,1791.0856,2024-04-01
Jandaia,2024,4,1610.11,1430.6356,2024-04-01
Campo Limpo de Goiás,2024,4,2066.88,413.21982,2024-04-01
Nova Aurora,2024,4,356.01,829.2645,2024-04-01
Indiara,2024,4,2339.11,1591.88,2024-04-01
Minaçu,2024,4,4733.1,3742.8606,2024-04-01
Bonópolis,2024,4,1959.3500000000001,1095.8516,2024-04-01
Ipameri,2024,4,4245.26,2208.48,2024-04-01
Santa Bárbara de Goiás,2024,4,913.73,783.8793,2024-04-01
Bom Jardim de Goiás,2024,4,1418.45,452.1626,2024-04-01
Santa Fé de Goiás,2024,4,1206.94,1206.7843,2024-04-01
Aragoiânia,2024,4,2135.35,574.289,2024-04-01
Campos Verdes,2024,4,636.3,1209.3546,2024-04-01
Cromínia,2024,4,1232.26,905.4869,2024-04-01
